Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
dd-mm-yy,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2016-10-14,13:30,,0,0,0,,,
2016-10-14,14:00,,63,41,,,,
2016-10-14,14:30,,0,0,0,,,
2016-10-14,15:00,,81,47,,,,
2016-10-14,15:30,,0,0,0,,,
2016-10-14,16:00,,82,52,,,,
2016-10-14,16:30,,0,0,0,,,
2016-10-14,17:00,,62,45,,,,
2016-10-14,17:30,,0,0,0,,,
2016-10-14,18:00,,75,49,,,,
2016-10-14,18:30,,0,0,0,,,
2016-10-14,19:00,,53,38,,,,
2016-10-14,19:30,,0,0,0,,,
2016-10-14,20:00,,29,30,,,,
2016-10-14,20:30,,0,0,0,,,
2016-10-14,21:00,,15,22,,,,
2016-10-14,21:30,,0,0,0,,,
2016-10-14,22:00,,21,24,,,,
2016-10-14,22:30,,0,0,0,,,
2016-10-14,23:00,,13,15,,,,
2016-10-14,23:30,,0,0,0,,,
2016-10-15,00:00,,9,13,,,,
2016-10-15,00:30,,0,0,0,,,
2016-10-15,01:00,,4,12,,,,
2016-10-15,01:30,,0,0,0,,,
2016-10-15,02:00,,6,11,,,,
2016-10-15,02:30,,0,0,0,,,
2016-10-15,03:00,,6,12,,,,
2016-10-15,03:30,,0,0,0,,,
2016-10-15,04:00,,11,19,,,,
2016-10-15,04:30,,0,0,0,,,
2016-10-15,05:00,,17,28,,,,
2016-10-15,05:30,,0,0,0,,,
2016-10-15,06:00,,31,35,,,,
2016-10-15,06:30,,0,0,0,,,
2016-10-15,07:00,,33,37,,,,
2016-10-15,07:30,,0,0,0,,,
2016-10-15,08:00,,86,46,,,,
2016-10-15,08:30,,0,0,0,,,
2016-10-15,09:00,,91,52,,,,
2016-10-15,09:30,,0,0,0,,,
2016-10-15,10:00,,99,55,,,,
2016-10-15,10:30,,0,0,0,,,
2016-10-15,11:00,,104,53,,,,
2016-10-15,11:30,,0,0,0,,,
2016-10-15,12:00,,116,57,,,,
2016-10-15,12:30,,0,0,0,,,
2016-10-15,13:00,,98,54,,,,
2016-10-15,13:30,,0,0,0,,,
2016-10-15,14:00,,85,50,,,,
2016-10-15,14:30,,0,0,0,,,
2016-10-15,15:00,,103,63,,,,
2016-10-15,15:30,,0,0,0,,,
2016-10-15,16:00,,94,61,,,,
2016-10-15,16:30,,0,0,0,,,
2016-10-15,17:00,,102,61,,,,
2016-10-15,17:30,,0,0,0,,,
2016-10-15,18:00,,66,50,,,,
2016-10-15,18:30,,0,0,0,,,
2016-10-15,19:00,,57,46,,,,
2016-10-15,19:30,,0,0,0,,,
2016-10-15,20:00,,50,47,,,,
2016-10-15,20:30,,0,0,0,,,
2016-10-15,21:00,,42,48,,,,
2016-10-15,21:30,,0,0,0,,,
2016-10-15,22:00,,71,53,,,,
2016-10-15,22:30,,0,0,0,,,
2016-10-15,23:00,,64,46,,,,
2016-10-15,23:30,,0,0,0,,,
2016-10-16,00:00,,62,41,,,,
2016-10-16,00:30,,0,0,0,,,
2016-10-16,01:00,,37,33,,,,
2016-10-16,01:30,,0,0,0,,,
2016-10-16,02:00,,29,28,,,,
2016-10-16,02:30,,0,0,0,,,
2016-10-16,03:00,,30,26,,,,
2016-10-16,03:30,,0,0,0,,,
2016-10-16,04:00,,28,25,,,,
2016-10-16,04:30,,0,0,0,,,
2016-10-16,05:00,,39,29,,,,
2016-10-16,05:30,,0,0,0,,,
2016-10-16,06:00,,29,23,,,,
2016-10-16,06:30,,0,0,0,,,
2016-10-16,07:00,,45,26,,,,
2016-10-16,07:30,,0,0,0,,,
2016-10-16,08:00,,57,26,,,,
2016-10-16,08:30,,0,0,0,,,
2016-10-16,09:00,,59,32,,,,
2016-10-16,09:30,,0,0,0,,,
2016-10-16,10:00,,79,38,,,,
2016-10-16,10:30,,0,0,0,,,
2016-10-16,11:00,,54,33,,,,
2016-10-16,11:30,,0,0,0,,,
2016-10-16,12:00,,31,27,,,,
2016-10-16,12:30,,0,0,0,,,
2016-10-16,13:00,,22,29,,,,
2016-10-16,13:30,,0,0,0,,,
2016-10-16,14:00,,43,50,,,,
2016-10-16,14:30,,0,0,0,,,
2016-10-16,15:00,,39,42,,,,
2016-10-16,15:30,,0,0,0,,,
2016-10-16,16:00,,9,18,,,,
2016-10-16,16:30,,0,0,0,,,
2016-10-16,17:00,,15,24,,,,
2016-10-16,17:30,,0,0,0,,,
2016-10-16,18:00,,16,28,,,,
2016-10-16,18:30,,0,0,0,,,
2016-10-16,19:00,,18,28,,,,
2016-10-16,19:30,,0,0,0,,,
2016-10-16,20:00,,9,22,,,,
2016-10-16,20:30,,0,0,0,,,
2016-10-16,21:00,,23,30,,,,
2016-10-16,21:30,,0,0,0,,,
2016-10-16,22:00,,15,25,,,,
2016-10-16,22:30,,0,0,0,,,
2016-10-16,23:00,,34,35,,,,
2016-10-16,23:30,,0,0,0,,,
2016-10-17,00:00,,18,39,,,,
2016-10-17,00:30,,0,0,0,,,
2016-10-17,01:00,,10,34,,,,
2016-10-17,01:30,,0,0,0,,,
2016-10-17,02:00,,19,37,,,,
2016-10-17,02:30,,0,0,0,,,
2016-10-17,03:00,,26,38,,,,
2016-10-17,03:30,,0,0,0,,,
2016-10-17,04:00,,123,61,,,,
2016-10-17,04:30,,0,0,0,,,
2016-10-17,05:00,,154,73,,,,
2016-10-17,05:30,,0,0,0,,,
2016-10-17,06:00,,206,75,,,,
2016-10-17,06:30,,0,0,0,,,
2016-10-17,07:00,,256,86,,,,
2016-10-17,07:30,,0,0,0,,,
2016-10-17,08:00,,206,72,,,,
2016-10-17,08:30,,0,0,0,,,
2016-10-17,09:00,,191,71,,,,
2016-10-17,09:30,,0,0,0,,,
2016-10-17,10:00,,107,61,,,,
2016-10-17,10:30,,0,0,0,,,
2016-10-17,11:00,,100,66,,,,
2016-10-17,11:30,,0,0,0,,,
2016-10-17,12:00,,106,65,,,,
2016-10-17,12:30,,0,0,0,,,
2016-10-17,13:00,,44,42,,,,
2016-10-17,13:30,,0,0,0,,,
2016-10-17,14:00,,32,43,,,,
2016-10-17,14:30,,0,0,0,,,
2016-10-17,15:00,,57,53,,,,
2016-10-17,15:30,,0,0,0,,,
2016-10-17,16:00,,80,68,,,,
2016-10-17,16:30,,0,0,0,,,
2016-10-17,17:00,,101,65,,,,
2016-10-17,17:30,,0,0,0,,,
2016-10-17,18:00,,70,57,,,,
2016-10-17,18:30,,0,0,0,,,
2016-10-17,19:00,,56,52,,,,
2016-10-17,19:30,,0,0,0,,,
2016-10-17,20:00,,43,52,,,,
2016-10-17,20:30,,0,0,0,,,
2016-10-17,21:00,,28,48,,,,
2016-10-17,21:30,,0,0,0,,,
2016-10-17,22:00,,28,41,,,,
2016-10-17,22:30,,0,0,0,,,
2016-10-17,23:00,,18,33,,,,
2016-10-17,23:30,,0,0,0,,,
2016-10-18,00:00,,15,27,,,,
2016-10-18,00:30,,0,0,0,,,
2016-10-18,01:00,,10,22,,,,
2016-10-18,01:30,,0,0,0,,,
2016-10-18,02:00,,6,21,,,,
2016-10-18,02:30,,0,0,0,,,
2016-10-18,03:00,,11,21,,,,
2016-10-18,03:30,,0,0,0,,,
2016-10-18,04:00,,14,20,,,,
2016-10-18,04:30,,0,0,0,,,
2016-10-18,05:00,,77,37,,,,
2016-10-18,05:30,,0,0,0,,,
2016-10-18,06:00,,123,50,,,,
2016-10-18,06:30,,0,0,0,,,
2016-10-18,07:00,,268,72,,,,
2016-10-18,07:30,,0,0,0,,,
2016-10-18,08:00,,242,67,,,,
2016-10-18,08:30,,0,0,0,,,
2016-10-18,09:00,,139,53,,,,
2016-10-18,09:30,,0,0,0,,,
2016-10-18,10:00,,112,45,,,,
2016-10-18,10:30,,0,0,0,,,
2016-10-18,11:00,,111,47,,,,
2016-10-18,11:30,,0,0,0,,,
2016-10-18,12:00,,100,54,,,,
2016-10-18,12:30,,0,0,0,,,
2016-10-18,13:00,,85,55,,,,
2016-10-18,13:30,,0,0,0,,,
2016-10-18,14:00,,127,77,,,,
2016-10-18,14:30,,0,0,0,,,
2016-10-18,15:00,,179,89,,,,
2016-10-18,15:30,,0,0,0,,,
2016-10-18,16:00,,193,95,,,,
2016-10-18,16:30,,0,0,0,,,
2016-10-18,17:00,,165,89,,,,
2016-10-18,17:30,,0,0,0,,,
2016-10-18,18:00,,147,80,,,,
2016-10-18,18:30,,0,0,0,,,
2016-10-18,19:00,,37,49,,,,
2016-10-18,19:30,,0,0,0,,,
2016-10-18,20:00,,42,54,,,,
2016-10-18,20:30,,0,0,0,,,
2016-10-18,21:00,,59,60,,,,
2016-10-18,21:30,,0,0,0,,,
2016-10-18,22:00,,44,47,,,,
2016-10-18,22:30,,0,0,0,,,
2016-10-18,23:00,,32,39,,,,
2016-10-18,23:30,,0,0,0,,,
2016-10-19,00:00,,26,33,,,,
2016-10-19,00:30,,0,0,0,,,
2016-10-19,01:00,,14,24,,,,
2016-10-19,01:30,,0,0,0,,,
2016-10-19,02:00,,13,20,,,,
2016-10-19,02:30,,0,0,0,,,
2016-10-19,03:00,,9,16,,,,
2016-10-19,03:30,,0,0,0,,,
2016-10-19,04:00,,21,25,,,,
2016-10-19,04:30,,0,0,0,,,
2016-10-19,05:00,,39,45,,,,
2016-10-19,05:30,,0,0,0,,,
2016-10-19,06:00,,120,72,,,,
2016-10-19,06:30,,0,0,0,,,
2016-10-19,07:00,,155,77,,,,
2016-10-19,07:30,,0,0,0,,,
2016-10-19,08:00,,193,96,,,,
2016-10-19,08:30,,0,0,0,,,
2016-10-19,09:00,,190,94,,,,
2016-10-19,09:30,,0,0,0,,,
2016-10-19,10:00,,162,83,,,,
2016-10-19,10:30,,0,0,0,,,
2016-10-19,11:00,,91,66,,,,
2016-10-19,11:30,,0,0,0,,,
2016-10-19,12:00,,96,60,,,,
2016-10-19,12:30,,0,0,0,,,
2016-10-19,13:00,,96,62,,,,
2016-10-19,13:30,,0,0,0,,,
2016-10-19,14:00,,100,64,,,,
2016-10-19,14:30,,0,0,0,,,
2016-10-19,15:00,,153,81,,,,
2016-10-19,15:30,,0,0,0,,,
2016-10-19,16:00,,166,87,,,,
2016-10-19,16:30,,0,0,0,,,
2016-10-19,17:00,,147,86,,,,
2016-10-19,17:30,,0,0,0,,,
2016-10-19,18:00,,100,68,,,,
2016-10-19,18:30,,0,0,0,,,
2016-10-19,19:00,,60,51,,,,
2016-10-19,19:30,,0,0,0,,,
2016-10-19,20:00,,38,40,,,,
2016-10-19,20:30,,0,0,0,,,
2016-10-19,21:00,,24,29,,,,
2016-10-19,21:30,,0,0,0,,,
2016-10-19,22:00,,19,26,,,,
2016-10-19,22:30,,0,0,0,,,
2016-10-19,23:00,,17,22,,,,
2016-10-19,23:30,,0,0,0,,,
2016-10-20,00:00,,8,12,,,,
2016-10-20,00:30,,0,0,0,,,
2016-10-20,01:00,,6,11,,,,
2016-10-20,01:30,,0,0,0,,,
2016-10-20,02:00,,6,13,,,,
2016-10-20,02:30,,0,0,0,,,
2016-10-20,03:00,,5,14,,,,
2016-10-20,03:30,,0,0,0,,,
2016-10-20,04:00,,20,25,,,,
2016-10-20,04:30,,0,0,0,,,
2016-10-20,05:00,,52,47,,,,
2016-10-20,05:30,,0,0,0,,,
2016-10-20,06:00,,160,71,,,,
2016-10-20,06:30,,0,0,0,,,
2016-10-20,07:00,,246,93,,,,
2016-10-20,07:30,,0,0,0,,,
2016-10-20,08:00,,205,81,,,,
2016-10-20,08:30,,0,0,0,,,
2016-10-20,09:00,,132,65,,,,
2016-10-20,09:30,,0,0,0,,,
2016-10-20,10:00,,125,61,,,,
2016-10-20,10:30,,0,0,0,,,
2016-10-20,11:00,,101,62,,,,
2016-10-20,11:30,,0,0,0,,,
2016-10-20,12:00,,132,71,,,,
2016-10-20,12:30,,0,0,0,,,
2016-10-20,13:00,,116,69,,,,
2016-10-20,13:30,,0,0,0,,,
2016-10-20,14:00,,145,79,,,,
2016-10-20,14:30,,0,0,0,,,
2016-10-20,15:00,,187,97,,,,
2016-10-20,15:30,,0,0,0,,,
2016-10-20,16:00,,185,96,,,,
2016-10-20,16:30,,0,0,0,,,
2016-10-20,17:00,,170,92,,,,
2016-10-20,17:30,,0,0,0,,,
2016-10-20,18:00,,132,91,,,,
2016-10-20,18:30,,0,0,0,,,
2016-10-20,19:00,,92,72,,,,
2016-10-20,19:30,,0,0,0,,,
2016-10-20,20:00,,67,59,,,,
2016-10-20,20:30,,0,0,0,,,
2016-10-20,21:00,,50,50,,,,
2016-10-20,21:30,,0,0,0,,,
2016-10-20,22:00,,31,39,,,,
2016-10-20,22:30,,0,0,0,,,
2016-10-20,23:00,,19,35,,,,
2016-10-20,23:30,,0,0,0,,,
2016-10-21,00:00,,12,26,,,,
2016-10-21,00:30,,0,0,0,,,
2016-10-21,01:00,,10,23,,,,
2016-10-21,01:30,,0,0,0,,,
2016-10-21,02:00,,8,24,,,,
2016-10-21,02:30,,0,0,0,,,
2016-10-21,03:00,,10,20,,,,
2016-10-21,03:30,,0,0,0,,,
2016-10-21,04:00,,30,27,,,,
2016-10-21,04:30,,0,0,0,,,
2016-10-21,05:00,,71,37,,,,
2016-10-21,05:30,,0,0,0,,,
2016-10-21,06:00,,165,58,,,,
2016-10-21,06:30,,0,0,0,,,
2016-10-21,07:00,,243,73,,,,
2016-10-21,07:30,,0,0,0,,,
2016-10-21,08:00,,155,64,,,,
2016-10-21,08:30,,0,0,0,,,
2016-10-21,09:00,,138,63,,,,
2016-10-21,09:30,,0,0,0,,,
2016-10-21,10:00,,122,65,,,,
2016-10-21,10:30,,0,0,0,,,
2016-10-21,11:00,,126,68,,,,
2016-10-21,11:30,,0,0,0,,,
2016-10-21,12:00,,157,80,,,,
2016-10-21,12:30,,0,0,0,,,
2016-10-21,13:00,,148,71,,,,
2016-10-21,13:30,,0,0,0,,,
2016-10-21,14:00,,95,58,,,,
2016-10-21,14:30,,0,0,0,,,
2016-10-21,15:00,,179,78,,,,
2016-10-21,15:30,,0,0,0,,,
2016-10-21,16:00,,223,89,,,,
2016-10-21,16:30,,0,0,0,,,
2016-10-21,17:00,,177,81,,,,
2016-10-21,17:30,,0,0,0,,,
2016-10-21,18:00,,140,70,,,,
2016-10-21,18:30,,0,0,0,,,
2016-10-21,19:00,,106,63,,,,
2016-10-21,19:30,,0,0,0,,,
2016-10-21,20:00,,75,57,,,,
2016-10-21,20:30,,0,0,0,,,
2016-10-21,21:00,,70,52,,,,
2016-10-21,21:30,,0,0,0,,,
2016-10-21,22:00,,65,46,,,,
2016-10-21,22:30,,0,0,0,,,
2016-10-21,23:00,,46,41,,,,
2016-10-21,23:30,,0,0,0,,,
2016-10-22,00:00,,14,27,,,,
